business_name,project_name,project_category,current_stage,milestone_stage,milestone_name,milestone_prefix,target_date,completed_date,days_to_target,notes,is_completed,has_target,on_time,is_late
Campsite,AI Customer Support Agent,L3.  AI-powered internal business process improvements,Pilot,Pilot,Deployment to Beta,pilot_deployment_to_beta,2025-10-09,2025-10-09,OK,,True,True,True,False
Campsite,AI Customer Support Agent,L3.  AI-powered internal business process improvements,Pilot,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,2025-10-10,2025-10-10,OK,,True,True,True,False
Campsite,AI Customer Support Agent,L3.  AI-powered internal business process improvements,Pilot,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,2025-11-07,,Incomplete,,False,True,False,False
Campsite,AI Customer Support Agent,L3.  AI-powered internal business process improvements,Pilot,Live,General Release Available,live_general_release_available,2025-11-30,,Incomplete,,False,True,False,False
Campsite,AI Customer Support Agent,L3.  AI-powered internal business process improvements,Pilot,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
Campsite,AI Customer Support Agent,L3.  AI-powered internal business process improvements,Pilot,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Idea,Project Defined,idea_project_defined,2025-07-21,2025-07-21,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Idea,Business Case Approved,idea_business_case_approved,2025-07-21,2025-07-21,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Idea,Resources Allocated,idea_resources_allocated,2025-07-21,2025-07-21,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Develop,Technical POC Validated,develop_technical_poc_validated,2025-07-31,2025-07-31,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,2025-07-21,2025-07-21,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Develop,Coding Started,develop_coding_started,2025-08-06,2025-08-06,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Pilot,Deployment to Beta,pilot_deployment_to_beta,2025-08-07,2025-08-07,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,2025-08-07,2025-08-07,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,2025-08-13,2025-08-13,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Live,General Release Available,live_general_release_available,2025-09-03,2025-09-03,OK,,True,True,True,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
Campsite,AI Powered QA Automation Tool,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Live,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Idea,Project Defined,idea_project_defined,2025-09-29,2025-09-29,OK,,True,True,True,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Idea,Business Case Approved,idea_business_case_approved,2025-10-06,2025-10-06,OK,,True,True,True,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Idea,Resources Allocated,idea_resources_allocated,2025-10-08,2025-10-08,OK,,True,True,True,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Develop,Technical POC Validated,develop_technical_poc_validated,2025-10-09,2025-10-09,OK,,True,True,True,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,2025-10-10,2025-10-10,OK,,True,True,True,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Develop,Coding Started,develop_coding_started,2025-10-16,2025-10-16,OK,,True,True,True,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Pilot,Deployment to Beta,pilot_deployment_to_beta,,,Missing Target,,False,False,False,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,,,Missing Target,,False,False,False,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,,,Missing Target,,False,False,False,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Live,General Release Available,live_general_release_available,,,Missing Target,,False,False,False,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
Campsite,Natural Language Dashboards,L5.  Entirely new product capabilities powered by AI,Develop,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Idea,Project Defined,idea_project_defined,2025-10-01,2025-10-01,OK,,True,True,True,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Idea,Business Case Approved,idea_business_case_approved,2025-10-06,2025-10-06,OK,,True,True,True,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Idea,Resources Allocated,idea_resources_allocated,2025-10-06,2025-10-06,OK,,True,True,True,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Develop,Technical POC Validated,develop_technical_poc_validated,2025-10-06,2025-10-06,OK,,True,True,True,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,2025-10-13,2025-10-01,12 Day(s) Ahead,,True,True,False,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Develop,Coding Started,develop_coding_started,2025-10-16,2025-10-16,OK,,True,True,True,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Pilot,Deployment to Beta,pilot_deployment_to_beta,,,Missing Target,,False,False,False,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,,,Missing Target,,False,False,False,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,,,Missing Target,,False,False,False,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Live,General Release Available,live_general_release_available,,,Missing Target,,False,False,False,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
Campsite,Claude Code Implementation,L2.  Sophisticated AI tooling for development/operations but generally limited to a single department or workflow,Develop,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Idea,Project Defined,idea_project_defined,2025-09-25,2025-09-25,OK,,True,True,True,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Idea,Business Case Approved,idea_business_case_approved,2025-10-09,2025-10-09,OK,,True,True,True,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Idea,Resources Allocated,idea_resources_allocated,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Develop,Technical POC Validated,develop_technical_poc_validated,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Develop,Coding Started,develop_coding_started,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Pilot,Deployment to Beta,pilot_deployment_to_beta,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Live,General Release Available,live_general_release_available,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
Campsite,Bunk Pairing Engine,L4.  Using AI to enhance existing customer-facing products,Idea,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Idea,Project Defined,idea_project_defined,2025-10-08,2025-10-08,OK,,True,True,True,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Idea,Business Case Approved,idea_business_case_approved,2025-10-08,2025-10-08,OK,,True,True,True,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Idea,Resources Allocated,idea_resources_allocated,2025-10-08,2025-10-08,OK,,True,True,True,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Develop,Technical POC Validated,develop_technical_poc_validated,2025-10-09,2025-10-09,OK,,True,True,True,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,2025-10-09,2025-10-09,OK,,True,True,True,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Develop,Coding Started,develop_coding_started,2025-10-13,2025-10-13,OK,,True,True,True,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Pilot,Deployment to Beta,pilot_deployment_to_beta,,,Missing Target,,False,False,False,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,,,Missing Target,,False,False,False,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,,,Missing Target,,False,False,False,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Live,General Release Available,live_general_release_available,,,Missing Target,,False,False,False,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
Campsite,Demo Generator,L3.  AI-powered internal business process improvements,Develop,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Idea,Project Defined,idea_project_defined,2025-09-01,2025-09-01,OK,Engineering identified top AI models to support engineers in day-to-day operations.,True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Idea,Business Case Approved,idea_business_case_approved,2025-09-01,2025-09-01,OK,Business case was presented to the executive team. Budget was approved.,True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Idea,Resources Allocated,idea_resources_allocated,2025-09-01,2025-09-01,OK,"Accounts were provisioned, and the first batch of engineers started to use the tool.",True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Develop,Technical POC Validated,develop_technical_poc_validated,2025-10-01,2025-10-01,OK,"Feedback was gathered regarding the accuracy of ChatGPT, and Claude AI was proposed as a supporting alternative.",True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,2025-10-01,2025-10-01,OK,The plan was developed to identify best use cases for cloud AI.,True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Develop,Coding Started,develop_coding_started,2025-10-01,2025-10-01,OK,First critical project of refactoring critical impact codebase was predominantly driven by Cloude AI.,True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Pilot,Deployment to Beta,pilot_deployment_to_beta,2025-09-01,2025-09-01,OK,Cloude AI was used to refactor the entire codebase of Critical Impact Front-end. The work was completed in a third of the time it would require to do it without AI support.,True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,2025-09-15,2025-09-15,OK,It was identified that Claude AI requires significant training to be properly used. The tool is considered really more expensive than ChatGPT. This tool is most useful when it is fully integrated with IDE.,True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,2025-09-15,2025-09-15,OK,"Claude AI is very different in its functionality and operation versus ChatGPT, and most useful in the hands of senior software engineers. The tool requires training, adoption, and use only in strategic areas of the project, such as architecture and design, in the implementation of the new functionality. Not always useful. Dealing with complex codebases, trying to identify bugs, or implementing code changes in the spaghetti code. Engineering team is adopting a ""Train the Trainer"" approach, where the tool is released only to engineers that have passed initial training and understand the pros and cons of Cloud AI. It was also identified that ChatGPT is still useful to answer most genetic programming architecture and design questions as well as trying to find code deficiencies or implementing unit tests. These tools are not mutually exclusive.",True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Live,General Release Available,live_general_release_available,2025-09-01,2025-09-01,OK,"ChatGPT has been released to all engineers within the engineering organization. Claude.ai has been released to two engineers that have passed the training. The engineering team is adopting a ""train-the-trainer"" approach, where new engineers will be trained before getting accounts on Cloude.ai.",True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Live,Success Metrics Tracking,live_success_metrics_tracking,2025-10-01,2025-10-01,OK,Engineering organization implementing,True,True,True,False
ClubOS,Increase employee productivity using AI tools (ChatGPT / Claude),L1. Using external AI tools for basic internal productivity,Live,Live,Feedback Loop Continuing,live_feedback_loop_continuing,2025-10-01,2025-10-01,OK,"Managers are soliciting weekly feedback from the team members about the use of AI models in day-to-day operations, soliciting feedback regarding training required and most useful cases.",True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Idea,Project Defined,idea_project_defined,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Idea,Business Case Approved,idea_business_case_approved,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Idea,Resources Allocated,idea_resources_allocated,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Develop,Technical POC Validated,develop_technical_poc_validated,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Develop,Coding Started,develop_coding_started,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Pilot,Deployment to Beta,pilot_deployment_to_beta,2025-09-25,2025-09-25,OK,Employee Lunch and Learn,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,2025-09-25,2025-09-25,OK,,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,2025-09-25,2025-09-25,OK,,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Live,General Release Available,live_general_release_available,2025-10-01,2025-10-01,OK,Made available to all team members,True,True,True,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Live,Success Metrics Tracking,live_success_metrics_tracking,2025-11-06,,Incomplete,Enforcement of usage of tool,False,True,False,False
ClubOS,AI Knowledge Base search for Internal Employees,L3.  AI-powered internal business process improvements,Live,Live,Feedback Loop Continuing,live_feedback_loop_continuing,2025-12-01,,Incomplete,,False,True,False,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Idea,Project Defined,idea_project_defined,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Idea,Business Case Approved,idea_business_case_approved,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Idea,Resources Allocated,idea_resources_allocated,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Develop,Technical POC Validated,develop_technical_poc_validated,2025-10-23,2025-10-23,OK,,True,True,True,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,2025-10-23,2025-10-23,OK,,True,True,True,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Develop,Coding Started,develop_coding_started,2025-10-26,2025-10-26,OK,,True,True,True,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Pilot,Deployment to Beta,pilot_deployment_to_beta,2025-11-11,,Incomplete,,False,True,False,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,,,Missing Target,,False,False,False,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,,,Missing Target,,False,False,False,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Live,General Release Available,live_general_release_available,,,Missing Target,,False,False,False,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
ClubOS,AI Knowledge Base search/chat for club staff in ASF,L4.  Using AI to enhance existing customer-facing products,Develop,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Idea,Project Defined,idea_project_defined,2025-10-13,2025-10-13,OK,,True,True,True,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Idea,Business Case Approved,idea_business_case_approved,2025-10-13,2025-10-13,OK,,True,True,True,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Idea,Resources Allocated,idea_resources_allocated,2025-10-20,2025-10-20,OK,,True,True,True,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Develop,Technical POC Validated,develop_technical_poc_validated,,,Missing Target,,False,False,False,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,,,Missing Target,,False,False,False,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Develop,Coding Started,develop_coding_started,,,Missing Target,,False,False,False,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Pilot,Deployment to Beta,pilot_deployment_to_beta,,,Missing Target,,False,False,False,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,,,Missing Target,,False,False,False,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,,,Missing Target,,False,False,False,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Live,General Release Available,live_general_release_available,,,Missing Target,,False,False,False,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
ClubOS,Member support AI agent,L4.  Using AI to enhance existing customer-facing products,Idea,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Idea,Project Defined,idea_project_defined,2025-09-01,2025-09-01,OK,,True,True,True,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Idea,Business Case Approved,idea_business_case_approved,2025-09-23,2025-09-23,OK,,True,True,True,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Idea,Resources Allocated,idea_resources_allocated,2025-10-01,2025-10-01,OK,,True,True,True,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Develop,Technical POC Validated,develop_technical_poc_validated,2025-09-19,2025-09-19,OK,,True,True,True,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,2025-10-31,2025-10-30,1 Day(s) Ahead,,True,True,False,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Develop,Coding Started,develop_coding_started,2025-11-15,,Incomplete,,False,True,False,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Pilot,Deployment to Beta,pilot_deployment_to_beta,2026-02-01,,Incomplete,Will depend on if this makes it prior to code freeze in early december.  Code freeze 12/15 - 2/1,False,True,False,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,2026-02-15,,Incomplete,,False,True,False,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,2026-03-01,,Incomplete,,False,True,False,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Live,General Release Available,live_general_release_available,,,Missing Target,,False,False,False,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
ClubOS,AI Content Creation in ClubOS,L4.  Using AI to enhance existing customer-facing products,Idea,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Idea,Project Defined,idea_project_defined,2025-10-13,2025-10-13,OK,,True,True,True,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Idea,Business Case Approved,idea_business_case_approved,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Idea,Resources Allocated,idea_resources_allocated,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Develop,Technical POC Validated,develop_technical_poc_validated,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Develop,Dev Roadmap Documented,develop_dev_roadmap_documented,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Develop,Coding Started,develop_coding_started,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Pilot,Deployment to Beta,pilot_deployment_to_beta,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Pilot,Initial Metrics/Feedback,pilot_initial_metrics_feedback,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Pilot,Feedback Affecting Code,pilot_feedback_affecting_code,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Live,General Release Available,live_general_release_available,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Live,Success Metrics Tracking,live_success_metrics_tracking,,,Missing Target,,False,False,False,False
ClubOS,Virtual front desk AI Agent,L5.  Entirely new product capabilities powered by AI,Idea,Live,Feedback Loop Continuing,live_feedback_loop_continuing,,,Missing Target,,False,False,False,False
ClubOS,HubSpot Marketing AI Beta,L1. Using external AI tools for basic internal productivity,Pilot,Idea,Project Defined,idea_project_defined,2025-10-15,2025-10-15,OK,Opted in to participate in Beta,True,True,True,False
ClubOS,HubSpot Marketing AI Beta,L1. Using external AI tools for basic internal productivity,Pilot,Idea,Business Case Approved,idea_business_case_approved,2025-10-15,2025-10-15,OK,,True,True,True,False
ClubOS,HubSpot Marketing AI Beta,L1. Using external AI tools for basic internal productivity,Pilot,Idea,Resources Allocated,idea_resources_allocated,2025-10-15,2025-10-15,OK,,True,True,True,False
ClubOS,HubSpot Marketing AI Beta,L1. Using external AI tools for basic internal productivity,Pilot,Develop,Technical POC Validated,develop_technical_poc_validated,2025-10-15,2025-10-15,OK,,True,True,True,False
